id,id,product_tag_ids,name,list_price,default_code,type,detailed_type,categ_id,categ_id/id
__import__.product_product_pt_0760_product_template,__import__.product_product_pt_0760_product_template,,CELDA D -  B PILLAR UPPER,0.00,GSH003-CE-D,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_18163_d0586180,__export__.product_template_18163_d0586180,,CELDA D - DUNNAGE CLUSTER,1.00,CELDA D - DUNNAGE CLUSTER,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_20660_f3e01363,__export__.product_template_20660_f3e01363,,CELDA D - LOWER IMGL,1.00,DEFAULT-5157,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0832_product_template,__import__.product_product_pt_0832_product_template,,CELDA D 311,0.00,CELDA D 311,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__import__.product_product_pt_0403_product_template,__import__.product_product_pt_0403_product_template,,CELDA D 783,0.00,CELDA D 783,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17318_49223e66,__export__.product_template_17318_49223e66,,CELDA D AC PANEL LEXUS,1.00,CELDA D AC PANEL LEXUS,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17519_93071d61,__export__.product_template_17519_93071d61,,CELDA D BOLSTER PASSENGER,1.00,CELDA D BOLSTER PASSENGER,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17494_02417b87,__export__.product_template_17494_02417b87,,CELDA D CUBBY BIN,1.00,CELDA D CUBBY BIN,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17261_063ce8d7,__export__.product_template_17261_063ce8d7,,CELDA D E SHIFTER TOP FINISH PANEL,1.00,CELDA D E SHIFTER TOP FINISH PANEL,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__import__.product_product_pt_0904_product_template,__import__.product_product_pt_0904_product_template,,CELDA D FAN SYSTEM VALEO VW,0.00,CELDA D FAN SYSTEM VALEO VW,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17475_e3d81ede,__export__.product_template_17475_e3d81ede,,CELDA D SHROUD LOWER,1.00,CELDA D SHROUD LOWER,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__import__.product_product_pt_0761_product_template,__import__.product_product_pt_0761_product_template,,CELDA E - B PILLAR UPPER,0.00,GSH003-CE-E,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_18164_96b22817,__export__.product_template_18164_96b22817,,CELDA E - DUNNAGE CLUSTER,1.00,CELDA E - DUNNAGE CLUSTER,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__import__.product_product_pt_0404_product_template,__import__.product_product_pt_0404_product_template,,CELDA E 783,0.00,CELDA E 783,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17319_ea347cf9,__export__.product_template_17319_ea347cf9,,CELDA E AC PANEL LEXUS,1.00,CELDA E AC PANEL LEXUS,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17262_05eb72d3,__export__.product_template_17262_05eb72d3,,CELDA E E SHIFTER TOP FINISH PANEL,1.00,CELDA E E SHIFTER TOP FINISH PANEL,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17476_91dd261a,__export__.product_template_17476_91dd261a,,CELDA E SHROUD LOWER,1.00,CELDA E SHROUD LOWER,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_product_14636_607d2d75_product_template,__export__.product_product_14636_607d2d75_product_template,,CELDA ELITE SW PALANCA 32X,1.00,RTM-0121,Producto almacenable,Producto almacenable,Retornable,__import__.product_category_004
__export__.product_template_18165_ecbc01fb,__export__.product_template_18165_ecbc01fb,,CELDA F - DUNNAGE CLUSTER,1.00,CELDA F - DUNNAGE CLUSTER,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17320_d2ef7467,__export__.product_template_17320_d2ef7467,,CELDA F AC PANEL LEXUS,1.00,CELDA F AC PANEL LEXUS,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_17508_d66688eb,__export__.product_template_17508_d66688eb,,CELDA F GLOBE BOX,1.00,CELDA F GLOBE BOX,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17323_e41530c5,__export__.product_template_17323_e41530c5,,CELDA G AC PANEL LEXUS,1.00,CELDA G AC PANEL LEXUS,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_18928_9329d7ee,__export__.product_template_18928_9329d7ee,,CELDA GLASS FRONT U725,1.00,CELDA GLASSFRONT U725,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17823_8bddf9c7,__export__.product_template_17823_8bddf9c7,,CELDA H STICK,1.00,CMP-C23-1179,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_17639_141d4cbb,__export__.product_template_17639_141d4cbb,,CELDA HOUSING INNER,1.00,CELDA HOUSING INNER,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__import__.product_product_pt_0312_product_template,__import__.product_product_pt_0312_product_template,,CELDA INDUCTIVE CHARGING,0.00,CELDA INDUCTIVE CHAR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_product_14600_ac285f44_product_template,__export__.product_product_14600_ac285f44_product_template,,CELDA INNER ETAPA VFF VW316,1.00,CELDA INNER VFF VW316,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_mp_0089_product_template,__import__.product_product_mp_0089_product_template,,CELDA INSERTO VW CHATTANOOGA,0.00,CMP-D42-0022,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__import__.product_product_pt_0319_product_template,__import__.product_product_pt_0319_product_template,,CELDA LAMINADA 440,0.00,CELDA LAMINADA 440,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0321_product_template,__import__.product_product_pt_0321_product_template,,CELDA LAMINADA 841,0.00,CELDA LAMINADA 841,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_16873_8c38d7a5,__export__.product_template_16873_8c38d7a5,,CELDA LAMINADA APPLIQUE,1.00,CELDA LAMINADA APPLIQUE,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__import__.product_product_pt_0313_product_template,__import__.product_product_pt_0313_product_template,,CELDA LAMINADA C520 2R 1 LADO,0.00,CELDA LAM 2R 1 LADO,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0314_product_template,__import__.product_product_pt_0314_product_template,,CELDA LAMINADA C520 2R 2 LADOS,0.00,CELDA LAM 2R 2 LADOS,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0320_product_template,__import__.product_product_pt_0320_product_template,,CELDA LAMINADA C520 7R,0.00,CELDA LAMINADA 7R,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0315_product_template,__import__.product_product_pt_0315_product_template,,CELDA LAMINADA CAMRY CH,0.00,CELDA LAM CAMRY CH,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0316_product_template,__import__.product_product_pt_0316_product_template,,CELDA LAMINADA CAMRY GDE,0.00,CELDA LAM CAMRY GDE,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0317_product_template,__import__.product_product_pt_0317_product_template,,CELDA LAMINADA TUNDRA,0.00,CELDA LAM TUNDRA,Producto almacenable,Producto almacenable,Cartón / Producto en Proceso MTS (Cartón),__export__.product_category_24_a0e28645
__import__.product_product_pt_0322_product_template,__import__.product_product_pt_0322_product_template,,CELDA LH/RH BIN 40X,0.00,CELDA LH/RH BIN 40X,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0324_product_template,__import__.product_product_pt_0324_product_template,,CELDA LINNER 500 gr doble lam 18X,0.00,CELDA LINNER 500GR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0323_product_template,__import__.product_product_pt_0323_product_template,,CELDA LINNER 500 gr doble lam 30X bezel,0.00,CELDA LINNER 30X,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_mp_0075_product_template,__import__.product_product_mp_0075_product_template,,CELDA NEXTRACKER,0.00,CMP-D36-0038,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_18996_dd367711,__export__.product_template_18996_dd367711,,CELDA NEXTRACKER (copia),0.00,DEFAULT-3338,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_18919_b92c8ffe,__export__.product_template_18919_b92c8ffe,,CELDA NEXTRACKER 42,0.00,CMP-D42-0038,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_18378_bbb9f617,__export__.product_template_18378_bbb9f617,,CELDA NEXTRACKER ALTERNO,1.00,CMP-D51-1711,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_product_14594_3e4b435f_product_template,__export__.product_product_14594_3e4b435f_product_template,,CELDA OUTER ETAPA VFF VW316,1.00,CELDA VFF VW316,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_pt_0325_product_template,__import__.product_product_pt_0325_product_template,,CELDA PARA CAJA EFC,0.00,CELDA PARA CAJA EFC,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19257_33cefcb4,__export__.product_template_19257_33cefcb4,,CELDA PIVOTE CONTENEDOR RETORNABLE,90.00,REJILLA DE 16X PARA PIVOT DE TESLA PARA PROCESO DE MTM A PPG,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__import__.product_product_mp_0023_product_template,__import__.product_product_mp_0023_product_template,,CELDA PUERTAS,0.00,CMP-C23-0066,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_19534_0e4bd18d,__export__.product_template_19534_0e4bd18d,,CELDA PUERTAS,0.00,CMP-C26-0066,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__import__.product_product_pt_1069_product_template,__import__.product_product_pt_1069_product_template,,CELDA PUERTAS - CELDA A,0.00,CELDA PUERTAS - CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_18952_b170c883,__export__.product_template_18952_b170c883,,CELDA RECORTADA GLASS FRONT U725,1.00,CELDA 10 GLASS FRONT U725,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_15665_eca3fd05,__export__.product_template_15665_eca3fd05,,CELDA SPACER LOAD FLOOR,1.00,CELDA SPACER LOAD FLOOR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_17842_435d783a,__export__.product_template_17842_435d783a,,"CELDA TFT 500B 4.2""",1.00,"CELDA TFT 500B 4.2""",Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_17856_6047fdcd,__export__.product_template_17856_6047fdcd,,CELDA TFT CX430,1.00,CELDA TFT CX430,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
